acc,avespotlen,num_chunks,gbases,chunk_size,chunk
SRR13720463,302,37,109.935,9933775,6
SRR8869672,302,18,51.596000000000004,9933775,18
ERR3589577,200,12,35.209,15000000,8
ERR9287629,300,24,71.654,10000000,18
SRR12113390,301,44,131.57,9966778,11
SRR30952579,302,36,105.932,9933775,14
SRR17827840,299,39,116.102,10033445,18
SRR17827906,299,30,89.82000000000001,10033445,3
SRR16971104,300,31,92.82600000000001,10000000,24
SRR30757716,300,35,103.149,10000000,28
SRR22904596,268,14,39.79,11194030,4
SRR12640491,297,19,54.363,10101011,13
SRR18067250,259,32,94.235,11583012,16
ERR9287629,300,24,71.654,10000000,5
SRR19514071,299,55,162.227,10033445,7
SRR2917898,202,11,31.88,14851486,7
SRR20698645,297,12,34.655,10101011,12
SRR28434974,284,13,38.04,10563381,10
ERR13475448,300,12,35.028,10000000,3
SRR8733530,300,12,33.941,10000000,11
ERR10493316,110,13,38.953,27272728,12
SRR26046972,300,16,45.84,10000000,14
ERR10493322,127,18,51.536,23622048,6
ERR10493322,127,18,51.536,23622048,3
SRR28147570,300,14,39.499,10000000,5
ERR9287617,300,24,71.06,10000000,5
SRR18067458,253,33,97.21600000000001,11857708,6
SRR10360643,355,13,37.074,8450705,8
SRR16351689,298,16,46.348,10067115,16
ERR12319601,297,65,192.072,10101011,63
SRR28147569,300,12,33.041000000000004,10000000,12
SRR30417848,300,25,73.745,10000000,13
SRR31781688,302,22,64.309,9933775,10
SRR24098222,310,16,45.586,9677420,1
SRR22580797,302,12,33.385,9933775,9
SRR19749273,300,26,76.405,10000000,17
SRR27176304,297,20,58.370000000000005,10101011,6
SRR29483057,300,27,79.391,10000000,6
SRR21663100,302,14,39.144,9933775,8
SRR31358906,300,13,37.271,10000000,11
SRR3184736,302,41,120.303,9933775,2
SRR7448321,298,37,109.214,10067115,13
SRR29337639,501,14,40.386,5988024,5
SRR24041371,292,14,40.829,10273973,3
SRR22388169,302,11,31.425,9933775,6
ERR3415529,149,30,89.997,20134229,1
ERR12944164,288,13,37.578,10416667,1
SRR17827924,299,36,107.83,10033445,18
SRR15910082,295,40,119.455,10169492,5
SRR30197783,300,13,38.52,10000000,2
SRR31444229,302,26,76.752,9933775,9
SRR17827881,299,39,116.756,10033445,26
ERR10048380,300,36,105.251,10000000,26
SRR12398545,252,20,57.952,11904762,11
SRR31781692,302,21,60.160000000000004,9933775,12
SRR29488225,300,52,155.401,10000000,4
ERR11829916,302,42,124.732,9933775,11
SRR12927600,302,21,60.572,9933775,8
SRR31444209,302,26,76.633,9933775,24
SRR24908309,298,24,71.894,10067115,3
SRR26090903,302,22,63.97,9933775,10
SRR30025506,297,11,32.339,10101011,5
SRR28147558,300,12,34.06,10000000,6
SRR15145666,302,44,131.122,9933775,6
ERR10101728,300,26,75.381,10000000,9
SRR11832710,302,23,68.373,9933775,5
SRR30169969,302,34,101.034,9933775,28
SRR6216942,302,21,61.523,9933775,11
SRR11869874,181,13,36.480000000000004,16574586,3
SRR17827919,299,40,119.635,10033445,11
SRR5829600,302,20,58.567,9933775,11
SRR5683559,302,15,42.483000000000004,9933775,8
SRR13318503,302,28,81.392,9933775,3
ERR9606734,299,11,30.831,10033445,11
SRR25569785,302,15,44.493,9933775,8
SRR9661247,302,23,66.514,9933775,2
SRR15927524,300,47,138.654,10000000,18
SRR5574089,302,14,41.854,9933775,1
ERR11452352,502,12,35.596000000000004,5976096,9
ERR10101732,298,25,74.884,10067115,22
ERR3444455,149,30,89.997,20134229,16
SRR18067457,245,33,96.535,12244898,1
SRR7618073,302,12,33.011,9933775,4
ERR3377554,149,30,89.997,20134229,19
SRR30757750,300,26,77.871,10000000,7
ERR12652050,302,12,34.307,9933775,10
SRR25477870,299,19,55.884,10033445,2
SRR12887161,300,36,106.48700000000001,10000000,8
SRR23823815,302,13,38.085,9933775,4
SRR22098097,302,44,130.156,9933775,27
SRR30169969,302,34,101.034,9933775,5
SRR23272285,300,48,141.28300000000002,10000000,10
SRR18595301,297,18,51.218,10101011,7
SRR7985596,302,23,67.885,9933775,6
SRR18218231,300,18,51.721000000000004,10000000,2
SRR23272277,300,42,124.227,10000000,15
ERR7746398,286,11,30.503,10489511,1
SRR14879653,300,27,78.013,10000000,12
SRR17827931,299,35,103.98,10033445,22
SRR21663155,302,14,39.433,9933775,9
SRR23274233,302,19,54.969,9933775,7
SRR17827883,299,40,118.523,10033445,15
SRR6478752,302,12,34.817,9933775,10
SRR6031142,300,13,38.207,10000000,4
SRR15532681,302,56,166.576,9933775,13
SRR28560042,300,22,63.879,10000000,16
ERR12059485,297,14,41.604,10101011,4
SRR25742230,300,33,98.24000000000001,10000000,26
DRR045340,100,26,77.007,30000000,4
SRR30025390,299,16,46.917,10033445,8
ERR12319619,297,53,156.214,10101011,33
ERR10921332,301,17,50.452,9966778,10
SRR30952572,302,38,113.667,9933775,14
SRR10143147,302,23,67.474,9933775,13
SRR16963053,300,37,110.18,10000000,4
SRR31169009,302,12,35.442,9933775,3
ERR3641954,302,40,119.76,9933775,6
SRR3507923,500,47,139.201,6000000,29
SRR10051525,300,27,80.062,10000000,11
ERR3150488,500,24,71.125,6000000,6
SRR22387855,302,11,30.733,9933775,7
ERR3224598,300,13,38.519,10000000,7
SRR22198311,302,20,57.392,9933775,7
SRR1522973,202,13,38.022,14851486,10
SRR9640546,290,14,39.006,10344828,6
SRR18067250,259,32,94.235,11583012,4
ERR4592243,492,48,141.986,6097561,40
DRR374618,151,52,153.595,19867550,43
SRR31656009,302,18,53.017,9933775,6
SRR30757747,300,42,123.04,10000000,3
SRR22198304,302,14,41.953,9933775,9
SRR13326503,300,22,63.244,10000000,21
SRR23287148,300,38,113.443,10000000,24
SRR26425198,302,31,92.47200000000001,9933775,17
SRR6460889,202,14,41.327,14851486,8
SRR19097873,300,18,52.289,10000000,8
SRR25232106,301,29,85.402,9966778,16
SRR29483034,300,28,83.984,10000000,20
SRR27730036,300,18,53.169000000000004,10000000,8
SRR13892605,300,22,63.064,10000000,22
SRR3989265,300,20,57.376,10000000,19
SRR14630334,277,37,110.718,10830325,6
SRR11674009,302,12,33.855000000000004,9933775,12
SRR11119762,302,28,82.642,9933775,21
SRR5158456,202,16,47.699,14851486,15
SRR21662962,302,14,39.377,9933775,14
SRR4051795,300,12,33.277,10000000,5
SRR29133913,300,11,30.061,10000000,4
SRR29133704,299,17,49.443,10033445,13
SRR31127861,300,11,30.614,10000000,1
SRR26457461,302,25,74.368,9933775,6
SRR29782976,300,54,161.536,10000000,32
SRR30952585,302,40,119.193,9933775,35
ERR1726530,195,15,43.315,15384616,4
SRR31679823,247,12,34.65,12145749,9
SRR24908322,298,24,70.417,10067115,2
SRR7008010,302,19,55.701,9933775,11
SRR29763388,302,20,58.777,9933775,5
SRR29217021,300,33,97.375,10000000,25
SRR25400369,291,11,30.643,10309279,8
SRR11289986,302,12,34.862,9933775,9
SRR9661247,302,23,66.514,9933775,6
SRR20314591,302,15,43.774,9933775,1
SRR30951394,302,52,153.138,9933775,12
SRR14699966,287,18,52.155,10452962,5
SRR15436187,302,32,94.85600000000001,9933775,17
SRR15910064,294,35,104.014,10204082,22
SRR21610174,300,32,95.155,10000000,6
SRR8451823,302,35,102.025,9933775,25
SRR31392200,300,13,37.134,10000000,5
SRR7131306,302,11,32.536,9933775,5
SRR30952580,302,37,109.411,9933775,12
SRR9009774,302,52,153.108,9933775,4
SRR28982149,300,22,63.689,10000000,15
DRR525851,300,45,132.873,10000000,5
SRR19749265,300,25,73.998,10000000,23
SRR19604658,302,49,146.669,9933775,23
ERR10921721,301,17,48.557,9966778,1
DRR045397,300,15,43.318,10000000,12
SRR15167834,300,21,62.291000000000004,10000000,15
SRR19604658,302,49,146.669,9933775,46
SRR30757672,300,26,75.95400000000001,10000000,12
ERR10048383,300,31,92.34400000000001,10000000,5
SRR25490533,300,16,47.931000000000004,10000000,16
ERR10921773,301,15,43.632,9966778,11
ERR10493269,301,28,83.22,9966778,11
SRR18653133,300,22,65.678,10000000,2
SRR18067316,256,28,83.971,11718750,5
SRR13002032,302,28,82.843,9933775,22
SRR16203939,302,23,68.235,9933775,15
ERR9287626,300,31,90.601,10000000,29
ERR10048407,300,36,105.147,10000000,10
SRR20336965,264,19,55.987,11363637,16
SRR17827845,299,37,109.177,10033445,17
ERR1883823,202,14,41.995,14851486,1
ERR10101719,301,24,70.056,9966778,20
SRR8439261,302,36,107.173,9933775,13
SRR18067299,270,39,115.974,11111112,35
SRR17940154,300,18,51.791000000000004,10000000,18
ERR10509551,300,20,59.331,10000000,15
SRR23274228,300,44,130.335,10000000,5
SRR22198354,302,18,53.559000000000005,9933775,12
SRR14092377,300,15,43.833,10000000,15
SRR32120215,300,12,34.723,10000000,7
SRR11069701,302,15,44.912,9933775,9
ERR10503100,300,20,57.763,10000000,11
SRR31127866,300,20,57.738,10000000,18
SRR31444209,302,26,76.633,9933775,25
SRR23967708,300,42,123.775,10000000,8
SRR30757704,300,24,70.865,10000000,2
SRR8439256,302,34,100.043,9933775,16
SRR11430612,300,23,67.039,10000000,23
SRR20652312,500,26,77.89,6000000,22
SRR8867410,302,24,70.251,9933775,8
SRR21524771,302,49,144.457,9933775,6
SRR6206199,300,16,47.836,10000000,13
SRR10294826,250,16,45.081,12000000,11
SRR11835809,302,23,67.024,9933775,1
SRR8862897,302,33,96.235,9933775,28
SRR31285091,302,12,34.458,9933775,10
SRR15910067,295,36,106.161,10169492,11
SRR15182419,300,28,83.854,10000000,23
SRR3989265,300,20,57.376,10000000,20
ERR3224594,300,13,36.818,10000000,8
SRR12059165,300,23,66.63,10000000,16
SRR495212,300,43,127.265,10000000,3
SRR7186540,300,18,52.031,10000000,10
SRR27128259,300,16,47.736000000000004,10000000,15
SRR28520290,302,34,100.157,9933775,8
SRR30965933,300,21,62.519,10000000,12
DRR483933,302,57,169.921,9933775,52
SRR17827892,299,44,130.239,10033445,11
SRR23274490,300,35,104.424,10000000,35
ERR3813854,152,12,35.774,19736843,6
SRR31323280,300,13,36.733000000000004,10000000,13
SRR12153470,302,21,60.394,9933775,4
SRR15167834,300,21,62.291000000000004,10000000,3
ERR9287617,300,24,71.06,10000000,16
ERR9606609,301,12,34.558,9966778,2
SRR9659497,302,27,78.429,9933775,23
SRR28147564,300,13,38.633,10000000,11
SRR29884474,302,15,43.277,9933775,11
ERR10101775,298,26,75.348,10067115,19
SRR25779735,296,20,59.969,10135136,15
SRR28925569,302,23,68.116,9933775,17
SRR9043661,302,23,67.802,9933775,6
SRR11306240,302,13,38.463,9933775,6
SRR495212,300,43,127.265,10000000,19
SRR5457679,302,20,59.677,9933775,4
SRR29782966,300,30,89.733,10000000,15
SRR22198353,302,18,52.287,9933775,16
SRR11241202,300,41,121.14,10000000,24
SRR18067263,264,23,66.452,11363637,20
SRR13077804,269,39,116.061,11152417,5
ERR9287626,300,31,90.601,10000000,15
SRR11712053,302,14,39.203,9933775,4
ERR12177239,300,14,40.28,10000000,11
SRR10143129,302,31,91.074,9933775,16
SRR6516162,302,11,31.085,9933775,7
ERR11829916,302,42,124.732,9933775,28
ERR4413529,152,13,36.646,19736843,10
ERR599256,196,11,31.184,15306123,7
SRR9617900,302,31,90.658,9933775,7
SRR11835809,302,23,67.024,9933775,5
SRR18682721,302,11,31.665,9933775,5
SRR10193378,501,32,95.301,5988024,32
SRR18067305,244,31,90.002,12295082,26
SRR3195483,300,32,95.33500000000001,10000000,17
SRR23617167,291,18,53.452,10309279,8
SRR31514638,302,29,84.715,9933775,3
ERR10048412,300,29,85.115,10000000,19
SRR14630334,277,37,110.718,10830325,28
ERR11673522,302,13,38.17,9933775,7
SRR29337664,501,14,40.617,5988024,5
SRR29483031,300,32,93.68900000000001,10000000,16
SRR17418345,300,11,31.477,10000000,2
ERR1078373,252,14,41.995,11904762,14
SRR31444212,302,18,52.811,9933775,16
SRR22388323,302,12,34.433,9933775,1
SRR11836023,302,14,41.942,9933775,8
ERR3478710,302,18,51.779,9933775,10
SRR13892592,300,22,65.889,10000000,21
SRR19514070,299,51,152.931,10033445,31
ERR11270454,80,18,52.893,37500000,12
SRR17827900,299,39,115.239,10033445,32
SRR9640551,288,24,71.068,10416667,23
SRR8536188,302,31,91.196,9933775,19
SRR5158457,202,18,52.657000000000004,14851486,2
SRR12059165,300,23,66.63,10000000,17
SRR29199363,300,36,106.926,10000000,14
SRR28925566,302,24,70.426,9933775,14
ERR3697024,302,36,107.19800000000001,9933775,33
ERR7850100,300,12,34.452,10000000,9
SRR30757738,300,29,86.888,10000000,5
SRR23272282,300,35,102.062,10000000,11
ERR1883883,252,18,51.379,11904762,12
SRR13254584,302,22,63.225,9933775,17
SRR5903331,502,15,43.02,5976096,15
SRR15539672,302,34,99.331,9933775,12
ERR7738630,273,12,33.074,10989011,6
SRR19604658,302,49,146.669,9933775,2
SRR15648689,300,40,118.18,10000000,20
SRR26458188,302,24,71.861,9933775,9
SRR25013898,300,17,50.473,10000000,12
ERR10921429,301,20,58.097,9966778,12
SRR10294826,250,16,45.081,12000000,10
SRR3184736,302,41,120.303,9933775,31
SRR14194066,300,16,45.882,10000000,6
SRR18067609,256,31,92.555,11718750,6
SRR27907454,300,12,33.111000000000004,10000000,5
SRR14520659,300,11,31.963,10000000,11
SRR27128257,302,11,30.515,9933775,9
SRR29932557,302,18,52.597,9933775,11
SRR24098222,310,16,45.586,9677420,14
SRR29593760,302,11,31.235,9933775,2
SRR3195512,300,33,97.788,10000000,12
SRR27277816,276,22,63.222,10869566,22
ERR868353,195,11,31.367,15384616,5
ERR10921760,301,20,57.926,9966778,5
SRR14879662,300,43,128.097,10000000,7
ERR10921463,301,17,50.622,9966778,10
ERR3150488,500,24,71.125,6000000,19
SRR30413551,299,31,90.321,10033445,20
ERR13166146,451,33,96.59100000000001,6651885,18
SRR15436255,302,41,120.99300000000001,9933775,39
SRR26114575,302,20,58.323,9933775,2
SRR14005105,302,18,53.564,9933775,11
ERR10503264,292,14,40.74,10273973,13
SRR11430613,300,29,85.89,10000000,7
SRR21998750,202,19,54.796,14851486,17
SRR29133704,299,17,49.443,10033445,7
ERR5010617,302,20,57.661,9933775,16
ERR13475448,300,12,35.028,10000000,10
ERR7529638,300,16,47.093,10000000,16
SRR3184736,302,41,120.303,9933775,20
SRR29483033,300,30,87.491,10000000,8
SRR23823825,302,11,32.532000000000004,9933775,11
SRR3308881,150,14,40.209,20000000,3
SRR28925576,302,13,38.673,9933775,10
SRR20314591,302,15,43.774,9933775,12
SRR28416806,302,23,66.114,9933775,15
SRR24908312,297,15,44.665,10101011,10
SRR31444212,302,18,52.811,9933775,11
SRR29488225,300,52,155.401,10000000,34
SRR14308233,302,17,50.983000000000004,9933775,2
SRR20652312,500,26,77.89,6000000,10
ERR12084915,300,20,59.426,10000000,20
SRR22103702,296,66,195.353,10135136,6
SRR11308092,302,14,41.275,9933775,13
SRR30952579,302,36,105.932,9933775,11
SRR19514064,298,65,192.91400000000002,10067115,9
SRR30025622,298,22,64.797,10067115,12
SRR30413551,299,31,90.321,10033445,17
SRR8439258,302,39,115.721,9933775,18
ERR8507467,300,11,30.182000000000002,10000000,1
SRR21663100,302,14,39.144,9933775,10
SRR18649735,302,28,83.051,9933775,24
DRR374619,151,23,66.659,19867550,2
SRR22098083,302,39,114.958,9933775,2
ERR3323641,149,30,89.997,20134229,26
SRR30757683,300,11,30.854,10000000,9
ERR3761211,300,28,82.89,10000000,3
SRR30481250,297,41,120.35300000000001,10101011,28
SRR18067239,263,30,89.502,11406845,1
ERR13166145,492,35,103.262,6097561,1
ERR12084899,300,20,58.429,10000000,12
SRR26718029,302,19,56.214,9933775,5
SRR16980863,300,15,43.7,10000000,12
ERR10921299,301,14,41.833,9966778,10
SRR23946003,302,20,59.615,9933775,5
SRR8426591,302,12,35.689,9933775,11
SRR24705484,292,30,88.373,10273973,28
SRR20217182,302,23,66.045,9933775,9
SRR25203944,293,16,45.943,10238908,15
ERR10034882,302,15,42.188,9933775,2
SRR13326504,300,21,61.995000000000005,10000000,15
SRR22318479,300,15,44.706,10000000,13
SRR10051512,300,27,79.139,10000000,1
ERR3132356,302,47,139.419,9933775,45
SRR18649735,302,28,83.051,9933775,11
ERR599101,196,14,39.203,15306123,13
ERR4791249,119,11,31.913,25210085,8
SRR17827948,299,39,115.805,10033445,10
SRR25158318,300,13,38.394,10000000,11
SRR28093312,301,28,81.464,9966778,3
ERR10048369,300,43,128.481,10000000,22
SRR6056503,302,20,57.983000000000004,9933775,6
SRR873605,300,24,69.184,10000000,8
SRR23081785,302,55,162.524,9933775,6
SRR18067414,236,28,82.296,12711865,24
ERR3444455,149,30,89.997,20134229,10
SRR15927524,300,47,138.654,10000000,9
SRR10917570,302,29,84.07300000000001,9933775,27
SRR7617322,187,13,38.263,16042781,11
ERR13166146,451,33,96.59100000000001,6651885,13
SRR3507924,155,37,109.752,19354839,8
ERR10101792,298,28,83.013,10067115,10
SRR10998558,302,15,42.945,9933775,10
ERR10921760,301,20,57.926,9966778,19
ERR4670283,302,48,142.028,9933775,31
SRR27584663,302,23,67.006,9933775,22
SRR31308105,232,36,106.971,12931035,16
ERR1726530,195,15,43.315,15384616,8
SRR25445036,300,14,40.386,10000000,4
SRR26076587,302,11,30.689,9933775,2
DRR374618,151,52,153.595,19867550,11
SRR30503380,296,15,42.438,10135136,1
ERR9963787,302,26,77.71000000000001,9933775,12
ERR4674699,301,12,34.222,9966778,5
SRR1522973,202,13,38.022,14851486,3
SRR23272322,300,35,102.417,10000000,14
ERR10503099,299,14,40.253,10033445,4
SRR21663091,302,18,52.529,9933775,11
SRR19514064,298,65,192.91400000000002,10067115,30
ERR10493314,118,19,54.666000000000004,25423729,6
SRR23595544,300,32,94.968,10000000,29
ERR10921459,300,16,47.789,10000000,13
SRR495212,300,43,127.265,10000000,35
SRR6837583,502,12,34.997,5976096,5
DRR483935,302,51,150.27,9933775,1
SRR11049220,302,14,39.83,9933775,9
SRR11702760,300,19,54.726,10000000,16
SRR30952590,302,56,166.37,9933775,16
SRR7053542,302,14,41.304,9933775,6
SRR18067417,244,32,93.35600000000001,12295082,22
SRR3901707,502,11,31.663,5976096,8
SRR15144438,300,43,126.583,10000000,19
SRR31482545,299,16,47.781,10033445,14
ERR594304,200,11,32.413000000000004,15000000,11
ERR2179512,300,44,129.337,10000000,17
SRR8879015,302,14,41.844,9933775,1
SRR3184730,302,38,112.10300000000001,9933775,1
SRR30952587,302,54,160.086,9933775,37
SRR28369933,301,22,64.511,9966778,14
ERR4592244,493,35,102.21900000000001,6085193,22
SRR18067454,261,19,56.685,11494253,1
SRR27710308,300,15,42.617000000000004,10000000,1
SRR17827900,299,39,115.239,10033445,39
SRR6788424,300,56,166.047,10000000,31
ERR4592246,479,39,115.645,6263049,18
SRR15167834,300,21,62.291000000000004,10000000,14
SRR7589583,202,21,60.879,14851486,7
SRR404225,300,20,57.03,10000000,2
SRR17827900,299,39,115.239,10033445,17
SRR23004071,300,15,44.4,10000000,7
ERR3275132,300,13,38.18,10000000,8
SRR873605,300,24,69.184,10000000,12
ERR10101735,298,24,71.271,10067115,9
ERR868405,197,14,39.865,15228427,5
SRR6031142,300,13,38.207,10000000,2
SRR2657909,202,17,48.911,14851486,8
ERR12725711,302,33,96.94200000000001,9933775,17
SRR14860617,300,35,102.375,10000000,28
SRR29932557,302,18,52.597,9933775,3
ERR10101719,301,24,70.056,9966778,14
SRR30757723,300,36,107.47500000000001,10000000,13
SRR22387749,302,11,31.568,9933775,9
SRR8144081,302,18,53.223,9933775,18
SRR4142282,302,19,54.721000000000004,9933775,12
SRR23978799,302,14,41.338,9933775,5
SRR22098097,302,44,130.156,9933775,43
SRR350359,302,22,65.71600000000001,9933775,2
SRR24630292,301,11,31.567,9966778,8
SRR14292250,300,13,38.882,10000000,11
SRR15910067,295,36,106.161,10169492,18
SRR11241200,300,42,123.629,10000000,15
ERR8050001,299,24,69.068,10033445,7
ERR3132356,302,47,139.419,9933775,20
ERR10048384,300,35,104.535,10000000,20
SRR29288234,299,17,50.74,10033445,15
ERR599244,203,11,31.275000000000002,14778326,1
ERR10921276,301,14,40.816,9966778,6
SRR27584575,302,18,51.556000000000004,9933775,14
SRR12113423,301,38,111.223,9966778,17
SRR7822613,202,14,41.634,14851486,2
SRR18067474,240,19,56.035000000000004,12500000,10
SRR20217182,302,23,66.045,9933775,19
SRR19749259,300,22,64.777,10000000,18
SRR16971104,300,31,92.82600000000001,10000000,10
SRR17827892,299,44,130.239,10033445,2
SRR30952553,302,13,38.528,9933775,6
SRR29782983,300,44,130.59,10000000,21
SRR29782974,300,41,121.86500000000001,10000000,27
SRR28520271,302,29,86.86,9933775,2
SRR22098105,302,55,164.357,9933775,55
ERR8050001,299,24,69.068,10033445,21
SRR25400506,300,24,71.857,10000000,23
SRR3195485,300,41,121.59100000000001,10000000,41
SRR29483029,300,28,82.992,10000000,11
SRR28813924,602,46,137.189,4983389,19
ERR10503228,299,19,54.649,10033445,5
SRR22387776,302,13,38.216,9933775,9
SRR30815464,300,12,35.771,10000000,6
SRR10051527,300,27,80.96900000000001,10000000,14
SRR12684591,302,19,55.132,9933775,4
SRR29483034,300,28,83.984,10000000,21
SRR29409587,300,15,44.459,10000000,9
SRR23272285,300,48,141.28300000000002,10000000,43
SRR7822613,202,14,41.634,14851486,13
SRR30952572,302,38,113.667,9933775,15
SRR15377930,302,22,65.444,9933775,19
SRR15172510,250,18,53.156,12000000,4
SRR30303704,299,14,41.847,10033445,8
SRR31168895,302,14,39.187,9933775,6
SRR29904089,250,17,50.647,12000000,1
SRR19749265,300,25,73.998,10000000,5
SRR13061046,302,20,57.859,9933775,8
SRR1179181,101,20,59.063,29702971,9
ERR10048387,300,35,104.931,10000000,33
SRR3954464,300,13,36.121,10000000,2
SRR28520290,302,34,100.157,9933775,30
SRR22163828,284,31,92.775,10563381,7
SRR25400249,298,12,33.966,10067115,7
SRR26718041,302,22,63.652,9933775,17
SRR30952572,302,38,113.667,9933775,4
SRR29483034,300,28,83.984,10000000,5
SRR25119225,301,47,140.68800000000002,9966778,24
ERR10921755,299,13,37.898,10033445,4
DRR337523,302,14,39.677,9933775,14
SRR18112698,300,55,163.133,10000000,20
ERR1726535,197,13,37.435,15228427,12
SRR8894380,300,24,70.494,10000000,21
ERR10921426,301,18,51.61,9966778,5
DRR067591,200,16,45.445,15000000,2
SRR21662977,302,14,40.96,9933775,1
SRR23978772,302,13,38.717,9933775,10
ERR10921311,299,17,49.746,10033445,9
SRR8451838,302,35,104.21900000000001,9933775,32
ERR10503198,293,14,40.804,10238908,10
